"","scientificname","county","n","recent_collect_date","recent_id_date","recent_date","last_catch_decade","last_catch_20","state","fips"
"324","Acmaeodera angelica","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"325","Acmaeodera angelica","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"326","Acmaeodera angelica","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"327","Acmaeodera angelica","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"328","Acmaeodera angelica","lyon",0,NA,NA,NA,NA,NA,NA,NA
"329","Acmaeodera angelica","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"330","Acmaeodera angelica","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"331","Acmaeodera angelica","martin",0,NA,NA,NA,NA,NA,NA,NA
"332","Acmaeodera angelica","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"333","Acmaeodera angelica","meeker",0,NA,NA,NA,NA,NA,NA,NA
"334","Acmaeodera angelica","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"335","Acmaeodera angelica","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"336","Acmaeodera angelica","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"337","Acmaeodera angelica","mower",0,NA,NA,NA,NA,NA,NA,NA
"338","Acmaeodera angelica","murray",0,NA,NA,NA,NA,NA,NA,NA
"339","Acmaeodera angelica","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"340","Acmaeodera angelica","nobles",0,NA,NA,NA,NA,NA,NA,NA
"341","Acmaeodera angelica","norman",0,NA,NA,NA,NA,NA,NA,NA
"342","Acmaeodera angelica","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"343","Acmaeodera angelica","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"344","Acmaeodera angelica","pennington",0,NA,NA,NA,NA,NA,NA,NA
"345","Acmaeodera angelica","pine",0,NA,NA,NA,NA,NA,NA,NA
"346","Acmaeodera angelica","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"347","Acmaeodera angelica","polk",0,NA,NA,NA,NA,NA,NA,NA
"348","Acmaeodera angelica","pope",0,NA,NA,NA,NA,NA,NA,NA
"349","Acmaeodera angelica","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"350","Acmaeodera angelica","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"351","Acmaeodera angelica","redwood",0,NA,NA,NA,NA,NA,NA,NA
"352","Acmaeodera angelica","renville",0,NA,NA,NA,NA,NA,NA,NA
"353","Acmaeodera angelica","rice",0,NA,NA,NA,NA,NA,NA,NA
"354","Acmaeodera angelica","rock",0,NA,NA,NA,NA,NA,NA,NA
"355","Acmaeodera angelica","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"356","Acmaeodera angelica","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"357","Acmaeodera angelica","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"358","Acmaeodera angelica","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"359","Acmaeodera angelica","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"360","Acmaeodera angelica","sibley",0,NA,NA,NA,NA,NA,NA,NA
"361","Acmaeodera angelica","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"362","Acmaeodera angelica","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"363","Acmaeodera angelica","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"364","Acmaeodera angelica","stevens",0,NA,NA,NA,NA,NA,NA,NA
"365","Acmaeodera angelica","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"366","Acmaeodera angelica","todd",0,NA,NA,NA,NA,NA,NA,NA
"367","Acmaeodera angelica","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"368","Acmaeodera angelica","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"369","Acmaeodera angelica","wadena",0,NA,NA,NA,NA,NA,NA,NA
"370","Acmaeodera angelica","waseca",0,NA,NA,NA,NA,NA,NA,NA
"371","Acmaeodera angelica","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"372","Acmaeodera angelica","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"373","Acmaeodera angelica","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"374","Acmaeodera angelica","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"375","Acmaeodera angelica","wright",0,NA,NA,NA,NA,NA,NA,NA
"376","Acmaeodera angelica","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"377","Acmaeodera bowditchi","",0,NA,NA,NA,NA,NA,NA,NA
"378","Acmaeodera bowditchi","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"379","Acmaeodera bowditchi","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"380","Acmaeodera bowditchi","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"381","Acmaeodera bowditchi","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"382","Acmaeodera bowditchi","becker",0,NA,NA,NA,NA,NA,NA,NA
"383","Acmaeodera bowditchi","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"384","Acmaeodera bowditchi","benton",0,NA,NA,NA,NA,NA,NA,NA
"385","Acmaeodera bowditchi","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"386","Acmaeodera bowditchi","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"387","Acmaeodera bowditchi","brown",0,NA,NA,NA,NA,NA,NA,NA
"388","Acmaeodera bowditchi","carlton",0,NA,NA,NA,NA,NA,NA,NA
"389","Acmaeodera bowditchi","carver",0,NA,NA,NA,NA,NA,NA,NA
"390","Acmaeodera bowditchi","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"391","Acmaeodera bowditchi","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"392","Acmaeodera bowditchi","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"393","Acmaeodera bowditchi","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"394","Acmaeodera bowditchi","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"395","Acmaeodera bowditchi","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"396","Acmaeodera bowditchi","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"397","Acmaeodera bowditchi","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"398","Acmaeodera bowditchi","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"399","Acmaeodera bowditchi","dodge",0,NA,NA,NA,NA,NA,NA,NA
"400","Acmaeodera bowditchi","douglas",0,NA,NA,NA,NA,NA,NA,NA
"401","Acmaeodera bowditchi","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"402","Acmaeodera bowditchi","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"403","Acmaeodera bowditchi","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"404","Acmaeodera bowditchi","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"405","Acmaeodera bowditchi","grant",0,NA,NA,NA,NA,NA,NA,NA
"406","Acmaeodera bowditchi","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"407","Acmaeodera bowditchi","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"408","Acmaeodera bowditchi","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"409","Acmaeodera bowditchi","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"410","Acmaeodera bowditchi","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"411","Acmaeodera bowditchi","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"412","Acmaeodera bowditchi","jackson",0,NA,NA,NA,NA,NA,NA,NA
"413","Acmaeodera bowditchi","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"414","Acmaeodera bowditchi","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"415","Acmaeodera bowditchi","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"416","Acmaeodera bowditchi","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"417","Acmaeodera bowditchi","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"418","Acmaeodera bowditchi","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"419","Acmaeodera bowditchi","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"420","Acmaeodera bowditchi","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"421","Acmaeodera bowditchi","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"422","Acmaeodera bowditchi","lyon",0,NA,NA,NA,NA,NA,NA,NA
"423","Acmaeodera bowditchi","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"424","Acmaeodera bowditchi","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"425","Acmaeodera bowditchi","martin",0,NA,NA,NA,NA,NA,NA,NA
"426","Acmaeodera bowditchi","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"427","Acmaeodera bowditchi","meeker",0,NA,NA,NA,NA,NA,NA,NA
"428","Acmaeodera bowditchi","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"429","Acmaeodera bowditchi","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"430","Acmaeodera bowditchi","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"431","Acmaeodera bowditchi","mower",0,NA,NA,NA,NA,NA,NA,NA
"432","Acmaeodera bowditchi","murray",0,NA,NA,NA,NA,NA,NA,NA
"433","Acmaeodera bowditchi","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"434","Acmaeodera bowditchi","nobles",0,NA,NA,NA,NA,NA,NA,NA
"435","Acmaeodera bowditchi","norman",0,NA,NA,NA,NA,NA,NA,NA
"436","Acmaeodera bowditchi","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"437","Acmaeodera bowditchi","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"438","Acmaeodera bowditchi","pennington",0,NA,NA,NA,NA,NA,NA,NA
"439","Acmaeodera bowditchi","pine",0,NA,NA,NA,NA,NA,NA,NA
"440","Acmaeodera bowditchi","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"441","Acmaeodera bowditchi","polk",0,NA,NA,NA,NA,NA,NA,NA
"442","Acmaeodera bowditchi","pope",0,NA,NA,NA,NA,NA,NA,NA
"443","Acmaeodera bowditchi","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"444","Acmaeodera bowditchi","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"445","Acmaeodera bowditchi","redwood",0,NA,NA,NA,NA,NA,NA,NA
"446","Acmaeodera bowditchi","renville",0,NA,NA,NA,NA,NA,NA,NA
"447","Acmaeodera bowditchi","rice",0,NA,NA,NA,NA,NA,NA,NA
"448","Acmaeodera bowditchi","rock",0,NA,NA,NA,NA,NA,NA,NA
"449","Acmaeodera bowditchi","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"450","Acmaeodera bowditchi","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"451","Acmaeodera bowditchi","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"452","Acmaeodera bowditchi","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"453","Acmaeodera bowditchi","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"454","Acmaeodera bowditchi","sibley",0,NA,NA,NA,NA,NA,NA,NA
"455","Acmaeodera bowditchi","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"456","Acmaeodera bowditchi","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"457","Acmaeodera bowditchi","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"458","Acmaeodera bowditchi","stevens",0,NA,NA,NA,NA,NA,NA,NA
"459","Acmaeodera bowditchi","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"460","Acmaeodera bowditchi","todd",0,NA,NA,NA,NA,NA,NA,NA
"461","Acmaeodera bowditchi","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"462","Acmaeodera bowditchi","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"463","Acmaeodera bowditchi","wadena",0,NA,NA,NA,NA,NA,NA,NA
"464","Acmaeodera bowditchi","waseca",0,NA,NA,NA,NA,NA,NA,NA
"465","Acmaeodera bowditchi","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"466","Acmaeodera bowditchi","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"467","Acmaeodera bowditchi","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"468","Acmaeodera bowditchi","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"469","Acmaeodera bowditchi","wright",0,NA,NA,NA,NA,NA,NA,NA
"470","Acmaeodera bowditchi","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"471","Acmaeodera connexa","",0,NA,NA,NA,NA,NA,NA,NA
"472","Acmaeodera connexa","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"473","Acmaeodera connexa","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"474","Acmaeodera connexa","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"475","Acmaeodera connexa","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"476","Acmaeodera connexa","becker",0,NA,NA,NA,NA,NA,NA,NA
"477","Acmaeodera connexa","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"478","Acmaeodera connexa","benton",0,NA,NA,NA,NA,NA,NA,NA
"479","Acmaeodera connexa","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"480","Acmaeodera connexa","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"481","Acmaeodera connexa","brown",0,NA,NA,NA,NA,NA,NA,NA
"482","Acmaeodera connexa","carlton",0,NA,NA,NA,NA,NA,NA,NA
"483","Acmaeodera connexa","carver",0,NA,NA,NA,NA,NA,NA,NA
"484","Acmaeodera connexa","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"485","Acmaeodera connexa","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"486","Acmaeodera connexa","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"487","Acmaeodera connexa","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"488","Acmaeodera connexa","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"489","Acmaeodera connexa","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"490","Acmaeodera connexa","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"491","Acmaeodera connexa","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"492","Acmaeodera connexa","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"493","Acmaeodera connexa","dodge",0,NA,NA,NA,NA,NA,NA,NA
"494","Acmaeodera connexa","douglas",0,NA,NA,NA,NA,NA,NA,NA
"495","Acmaeodera connexa","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"496","Acmaeodera connexa","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"497","Acmaeodera connexa","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"498","Acmaeodera connexa","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"499","Acmaeodera connexa","grant",0,NA,NA,NA,NA,NA,NA,NA
"500","Acmaeodera connexa","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"501","Acmaeodera connexa","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"502","Acmaeodera connexa","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"503","Acmaeodera connexa","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"504","Acmaeodera connexa","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"505","Acmaeodera connexa","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"506","Acmaeodera connexa","jackson",0,NA,NA,NA,NA,NA,NA,NA
"507","Acmaeodera connexa","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"508","Acmaeodera connexa","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"509","Acmaeodera connexa","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"510","Acmaeodera connexa","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"511","Acmaeodera connexa","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"512","Acmaeodera connexa","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"513","Acmaeodera connexa","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"514","Acmaeodera connexa","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"515","Acmaeodera connexa","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"516","Acmaeodera connexa","lyon",0,NA,NA,NA,NA,NA,NA,NA
"517","Acmaeodera connexa","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"518","Acmaeodera connexa","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"519","Acmaeodera connexa","martin",0,NA,NA,NA,NA,NA,NA,NA
"520","Acmaeodera connexa","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"521","Acmaeodera connexa","meeker",0,NA,NA,NA,NA,NA,NA,NA
"522","Acmaeodera connexa","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"523","Acmaeodera connexa","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"524","Acmaeodera connexa","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"525","Acmaeodera connexa","mower",0,NA,NA,NA,NA,NA,NA,NA
"526","Acmaeodera connexa","murray",0,NA,NA,NA,NA,NA,NA,NA
"527","Acmaeodera connexa","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"528","Acmaeodera connexa","nobles",0,NA,NA,NA,NA,NA,NA,NA
"529","Acmaeodera connexa","norman",0,NA,NA,NA,NA,NA,NA,NA
"530","Acmaeodera connexa","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"531","Acmaeodera connexa","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"532","Acmaeodera connexa","pennington",0,NA,NA,NA,NA,NA,NA,NA
"533","Acmaeodera connexa","pine",0,NA,NA,NA,NA,NA,NA,NA
"534","Acmaeodera connexa","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"535","Acmaeodera connexa","polk",0,NA,NA,NA,NA,NA,NA,NA
"536","Acmaeodera connexa","pope",0,NA,NA,NA,NA,NA,NA,NA
"537","Acmaeodera connexa","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"538","Acmaeodera connexa","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"539","Acmaeodera connexa","redwood",0,NA,NA,NA,NA,NA,NA,NA
"540","Acmaeodera connexa","renville",0,NA,NA,NA,NA,NA,NA,NA
"541","Acmaeodera connexa","rice",0,NA,NA,NA,NA,NA,NA,NA
"542","Acmaeodera connexa","rock",0,NA,NA,NA,NA,NA,NA,NA
"543","Acmaeodera connexa","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"544","Acmaeodera connexa","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"545","Acmaeodera connexa","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"546","Acmaeodera connexa","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"547","Acmaeodera connexa","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"548","Acmaeodera connexa","sibley",0,NA,NA,NA,NA,NA,NA,NA
"549","Acmaeodera connexa","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"550","Acmaeodera connexa","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"551","Acmaeodera connexa","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"552","Acmaeodera connexa","stevens",0,NA,NA,NA,NA,NA,NA,NA
"553","Acmaeodera connexa","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"554","Acmaeodera connexa","todd",0,NA,NA,NA,NA,NA,NA,NA
"555","Acmaeodera connexa","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"556","Acmaeodera connexa","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"557","Acmaeodera connexa","wadena",0,NA,NA,NA,NA,NA,NA,NA
"558","Acmaeodera connexa","waseca",0,NA,NA,NA,NA,NA,NA,NA
"559","Acmaeodera connexa","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"560","Acmaeodera connexa","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"561","Acmaeodera connexa","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"562","Acmaeodera connexa","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"563","Acmaeodera connexa","wright",0,NA,NA,NA,NA,NA,NA,NA
"564","Acmaeodera connexa","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"565","Acmaeodera conoidia","",0,NA,NA,NA,NA,NA,NA,NA
"566","Acmaeodera conoidia","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"567","Acmaeodera conoidia","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"568","Acmaeodera conoidia","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"569","Acmaeodera conoidia","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"570","Acmaeodera conoidia","becker",0,NA,NA,NA,NA,NA,NA,NA
"571","Acmaeodera conoidia","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"572","Acmaeodera conoidia","benton",0,NA,NA,NA,NA,NA,NA,NA
"573","Acmaeodera conoidia","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"574","Acmaeodera conoidia","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"575","Acmaeodera conoidia","brown",0,NA,NA,NA,NA,NA,NA,NA
"576","Acmaeodera conoidia","carlton",0,NA,NA,NA,NA,NA,NA,NA
"577","Acmaeodera conoidia","carver",0,NA,NA,NA,NA,NA,NA,NA
"578","Acmaeodera conoidia","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"579","Acmaeodera conoidia","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"580","Acmaeodera conoidia","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"581","Acmaeodera conoidia","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"582","Acmaeodera conoidia","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"583","Acmaeodera conoidia","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"584","Acmaeodera conoidia","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"585","Acmaeodera conoidia","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"586","Acmaeodera conoidia","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"587","Acmaeodera conoidia","dodge",0,NA,NA,NA,NA,NA,NA,NA
"588","Acmaeodera conoidia","douglas",0,NA,NA,NA,NA,NA,NA,NA
"589","Acmaeodera conoidia","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"590","Acmaeodera conoidia","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"591","Acmaeodera conoidia","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"592","Acmaeodera conoidia","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"593","Acmaeodera conoidia","grant",0,NA,NA,NA,NA,NA,NA,NA
"594","Acmaeodera conoidia","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"595","Acmaeodera conoidia","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"596","Acmaeodera conoidia","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"597","Acmaeodera conoidia","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"598","Acmaeodera conoidia","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"599","Acmaeodera conoidia","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"600","Acmaeodera conoidia","jackson",0,NA,NA,NA,NA,NA,NA,NA
"601","Acmaeodera conoidia","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"602","Acmaeodera conoidia","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"603","Acmaeodera conoidia","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"604","Acmaeodera conoidia","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"605","Acmaeodera conoidia","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"606","Acmaeodera conoidia","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"607","Acmaeodera conoidia","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"608","Acmaeodera conoidia","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"609","Acmaeodera conoidia","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"610","Acmaeodera conoidia","lyon",0,NA,NA,NA,NA,NA,NA,NA
"611","Acmaeodera conoidia","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"612","Acmaeodera conoidia","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"613","Acmaeodera conoidia","martin",0,NA,NA,NA,NA,NA,NA,NA
"614","Acmaeodera conoidia","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"615","Acmaeodera conoidia","meeker",0,NA,NA,NA,NA,NA,NA,NA
"616","Acmaeodera conoidia","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"617","Acmaeodera conoidia","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"618","Acmaeodera conoidia","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"619","Acmaeodera conoidia","mower",0,NA,NA,NA,NA,NA,NA,NA
"620","Acmaeodera conoidia","murray",0,NA,NA,NA,NA,NA,NA,NA
"621","Acmaeodera conoidia","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"622","Acmaeodera conoidia","nobles",0,NA,NA,NA,NA,NA,NA,NA
"623","Acmaeodera conoidia","norman",0,NA,NA,NA,NA,NA,NA,NA
"624","Acmaeodera conoidia","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"625","Acmaeodera conoidia","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"626","Acmaeodera conoidia","pennington",0,NA,NA,NA,NA,NA,NA,NA
"627","Acmaeodera conoidia","pine",0,NA,NA,NA,NA,NA,NA,NA
"628","Acmaeodera conoidia","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"629","Acmaeodera conoidia","polk",0,NA,NA,NA,NA,NA,NA,NA
"630","Acmaeodera conoidia","pope",0,NA,NA,NA,NA,NA,NA,NA
"631","Acmaeodera conoidia","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"632","Acmaeodera conoidia","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"633","Acmaeodera conoidia","redwood",0,NA,NA,NA,NA,NA,NA,NA
"634","Acmaeodera conoidia","renville",0,NA,NA,NA,NA,NA,NA,NA
"635","Acmaeodera conoidia","rice",0,NA,NA,NA,NA,NA,NA,NA
"636","Acmaeodera conoidia","rock",0,NA,NA,NA,NA,NA,NA,NA
"637","Acmaeodera conoidia","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"638","Acmaeodera conoidia","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"639","Acmaeodera conoidia","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"640","Acmaeodera conoidia","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"641","Acmaeodera conoidia","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"642","Acmaeodera conoidia","sibley",0,NA,NA,NA,NA,NA,NA,NA
"643","Acmaeodera conoidia","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"644","Acmaeodera conoidia","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
